AGE	SEX	EDUC	WRKSTAT	RICHWORK	SATJOB	LIFE	IMPJOB	INCOME4	HRS1	DEGREE	ANOMIA5	DEGREE2	MAEDUC	PAEDUC	MACOLLEG	PACOLLEG	SATJOB2	MARITAL	AGEWED	SPWRKSTA	SPHRS1	SIBS	ZODIAC	SPEDUC	SPDEG	PARTYID	VOTE92	PRES92	POSTLIFE	HAPPY	HAPMAR	JOBINC	CLASSICL	OPERA	COUNTRY	RINCOM91	TVHOURS	FINRELA	WIFEDUC	HUSBEDUC	INCOMDOL	RINCMDOL	INCOME91
20	2	14	2	0	1	0	3	1	20	1	0	0	12	12	0	0	1	5	0	0	-1	4	11	97	7	6	1	2	1	1	0	0	1	1	2	1	2	2	?	?	11250	500	9
71	2	10	5	0	0	2	3	2	-1	0	1	0	6	98	0	?	?	2	24	0	-1	9	7	97	7	5	2	0	1	2	0	3	2	2	1	0	0	3	?	?	32500	?	16
58	1	12	1	1	1	3	1	2	45	1	1	0	10	10	0	0	1	1	32	7	-1	4	2	12	1	5	1	1	0	2	1	2	1	2	2	16	2	2	12	12	37500	32500	17
51	1	12	1	0	2	0	2	3	52	1	0	0	10	14	0	0	2	1	30	1	45	1	5	12	1	5	1	3	1	2	1	0	2	5	2	17	2	3	12	12	55000	37500	19
50	2	16	1	0	1	0	1	4	40	3	0	1	12	9	0	0	1	1	18	1	40	3	2	12	1	1	1	1	2	3	1	0	5	5	3	18	2	4	16	12	87500	45000	21
32	1	12	4	1	2	2	1	1	-1	1	2	0	14	12	0	0	2	1	28	2	10	1	2	14	1	3	1	3	0	2	1	4	3	4	2	10	4	2	14	12	21250	13750	13
26	2	12	7	0	2	0	3	1	-1	1	0	0	14	14	0	0	2	1	20	1	89	4	4	12	1	3	2	0	8	2	1	0	2	3	1	0	2	2	12	12	21250	?	13
48	2	12	2	0	1	0	2	1	30	1	0	0	14	97	0	?	1	3	19	0	-1	5	11	97	7	0	1	1	1	2	0	0	2	3	2	13	3	3	?	?	21250	21250	13
58	1	8	1	0	2	0	2	1	41	0	0	0	12	98	?	0	2	3	21	0	-1	5	8	97	7	4	2	0	2	2	0	0	4	4	1	1	3	2	?	?	2000	500	2
85	2	9	5	0	0	2	2	1	-1	0	1	0	98	98	?	0	?	2	19	0	-1	1	7	97	7	1	2	0	0	3	0	5	3	3	1	0	6	3	?	?	11250	?	9
34	2	12	1	1	1	2	1	2	40	1	1	0	12	98	0	?	1	5	0	0	-1	6	6	97	7	1	1	1	0	2	0	2	4	5	1	15	6	4	?	?	27500	27500	15
33	1	12	1	2	3	2	3	4	46	1	1	0	12	10	0	?	2	1	25	2	30	3	8	14	2	2	1	3	1	2	2	2	4	4	2	18	1	4	14	12	67500	45000	20
44	1	12	8	0	0	3	3	2	-1	1	1	0	12	7	0	0	?	3	19	0	-1	3	3	97	7	3	1	3	2	2	0	4	5	4	1	0	3	3	?	?	37500	?	17
42	1	12	1	2	2	3	5	3	40	1	1	0	8	11	0	0	2	1	27	1	32	3	6	12	1	6	1	3	1	2	2	5	1	3	1	14	1	3	12	12	55000	23750	19
45	1	15	1	1	1	3	2	2	65	1	2	0	12	11	0	0	1	4	21	0	-1	1	9	97	7	2	1	1	2	1	0	4	2	3	1	15	2	3	?	?	27500	27500	15
32	2	12	1	2	2	2	2	3	48	1	2	0	11	11	0	0	2	1	22	1	45	3	9	12	1	1	1	1	2	2	1	3	4	4	1	13	2	3	12	12	55000	21250	19
33	2	12	2	0	1	0	2	4	24	1	0	0	12	12	0	0	1	1	21	1	89	2	5	12	1	5	1	2	8	2	2	0	4	5	1	8	2	4	12	12	67500	9000	20
78	1	8	5	0	0	2	3	2	-1	0	1	0	8	98	0	0	?	1	23	7	-1	6	12	10	0	3	1	3	0	3	2	3	2	3	1	0	6	3	10	8	27500	?	15
29	1	12	1	1	2	3	1	4	80	1	1	0	12	8	0	0	2	1	20	2	24	8	2	12	1	3	1	3	1	2	2	1	8	8	1	21	2	2	12	12	87500	87500	21
28	2	13	7	0	1	2	3	4	-1	1	2	0	12	97	0	?	1	5	0	0	-1	0	11	97	7	1	1	1	0	2	0	4	2	2	4	0	1	3	?	?	?	?	98
23	1	12	1	1	1	3	2	1	51	1	1	0	12	12	0	0	1	1	18	7	-1	3	4	12	1	2	2	0	1	3	1	4	5	5	1	10	2	3	12	12	13750	13750	10
25	2	13	6	0	0	2	2	3	-1	1	1	0	9	12	0	0	?	1	16	1	52	4	1	12	1	1	1	2	0	2	2	3	4	4	2	9	2	3	13	12	45000	11250	18
42	1	12	1	2	1	3	2	2	42	1	1	0	12	10	0	0	1	1	19	7	-1	1	4	10	0	4	1	3	1	1	1	3	2	5	2	17	2	3	10	12	37500	37500	17
24	1	9	7	0	3	2	2	1	-1	0	1	0	12	16	0	1	2	5	0	0	-1	8	8	97	7	4	2	0	1	3	0	3	3	3	2	0	5	2	?	?	500	?	1
36	2	11	3	1	1	2	3	1	-1	0	1	0	8	8	0	0	1	4	22	0	-1	8	5	97	7	6	1	2	0	2	0	4	1	1	1	10	4	2	?	?	13750	13750	10
28	1	12	1	1	1	3	2	1	40	1	1	0	12	8	0	0	1	1	27	2	25	4	7	10	1	4	2	0	1	2	1	3	2	3	2	8	2	3	10	12	16250	9000	11
21	2	12	6	0	0	1	1	1	-1	1	1	0	13	9	0	0	?	4	16	0	-1	1	11	97	7	0	2	0	0	2	0	3	5	5	3	0	3	1	?	?	4500	?	4
61	1	4	7	0	3	0	2	1	-1	0	0	0	98	98	0	0	2	5	0	0	-1	6	1	97	7	6	2	0	1	3	0	0	5	5	1	0	10	2	?	?	4500	?	4
23	1	12	7	0	3	0	1	1	-1	1	0	0	8	10	0	0	2	5	0	0	-1	6	2	97	7	2	2	0	2	2	0	0	3	3	2	0	2	2	?	?	5500	?	5
40	2	17	2	2	2	2	2	3	14	3	1	1	16	18	1	1	2	1	27	1	50	1	1	16	3	6	1	2	0	1	1	5	1	3	3	3	1	4	17	16	55000	3500	19
31	2	12	7	0	2	1	2	1	-1	1	1	0	12	97	0	?	2	5	0	0	-1	3	5	97	7	6	2	0	2	3	0	2	8	8	1	0	10	1	?	?	3500	?	3
35	1	12	1	0	2	0	1	1	40	1	0	0	12	12	0	0	2	1	21	6	-1	2	9	9	0	3	2	0	1	3	1	0	4	5	2	12	6	2	9	12	18750	18750	12
69	2	11	5	0	0	0	5	1	-1	1	0	0	10	5	0	0	?	2	16	0	-1	1	3	97	7	0	1	1	8	2	0	0	4	4	5	0	9	3	?	?	16250	?	11
68	2	9	5	0	0	2	2	1	-1	0	1	0	8	8	0	0	?	2	20	0	-1	5	8	97	7	1	2	0	0	2	0	2	2	4	2	0	5	3	?	?	3500	?	3
79	2	12	7	0	1	3	8	1	-1	1	1	0	8	8	0	0	1	3	19	0	-1	7	2	97	7	3	1	1	1	1	0	3	1	2	2	0	3	4	?	?	9000	?	8
73	1	12	5	0	0	3	2	1	-1	1	1	0	8	9	0	0	?	3	27	0	-1	1	6	97	7	2	1	2	2	3	0	2	4	4	2	0	3	2	?	?	9000	?	8
45	2	14	1	0	1	0	1	3	50	2	0	0	12	16	0	0	1	3	29	0	-1	1	10	97	7	4	2	0	1	2	0	0	3	2	1	16	1	4	?	?	55000	32500	19
54	2	16	1	0	2	0	9	4	70	3	0	1	16	16	0	0	2	3	23	0	-1	2	10	97	7	5	1	2	1	2	0	0	9	9	9	0	3	4	?	?	?	?	99
58	1	16	1	1	1	2	2	4	50	3	2	1	16	16	0	0	1	3	32	0	-1	3	4	97	7	6	1	2	0	1	0	1	2	5	2	21	1	4	?	?	87500	87500	21
58	1	16	1	1	1	3	2	4	70	4	2	1	12	16	0	1	1	1	26	7	-1	1	11	16	4	6	1	2	1	1	1	2	1	2	2	21	4	4	16	16	87500	87500	21
67	2	16	1	1	1	3	2	4	46	3	2	1	13	13	0	0	1	1	21	2	25	1	7	16	3	6	1	2	0	2	2	3	2	3	4	14	1	4	16	16	87500	23750	21
64	2	15	5	0	0	3	1	1	-1	1	2	0	12	10	0	0	?	3	19	0	-1	11	8	97	7	2	2	0	1	2	0	4	2	2	2	0	2	2	?	?	21250	?	13
74	2	12	5	0	0	1	2	1	-1	1	1	0	98	98	0	0	?	1	17	5	-1	2	1	16	3	5	1	2	0	3	1	3	5	5	3	0	6	3	12	16	23750	?	14
44	2	12	1	0	2	0	3	1	40	1	0	0	12	98	0	?	2	5	0	0	-1	5	9	97	7	1	1	1	1	1	0	0	2	3	8	12	3	3	?	?	18750	18750	12
30	1	14	1	0	1	0	1	2	45	1	0	0	12	12	0	0	1	5	0	0	-1	7	10	97	7	1	2	0	1	2	0	0	3	4	2	17	1	4	?	?	37500	37500	17
34	2	16	1	2	4	2	2	2	35	3	1	1	18	20	1	1	2	5	0	0	-1	2	3	97	7	1	1	1	1	2	0	2	1	4	3	15	3	2	?	?	27500	27500	15
79	2	12	5	0	0	0	2	1	-1	1	0	0	98	97	0	?	?	2	32	0	-1	7	12	97	7	4	3	0	1	3	0	0	3	4	4	1	5	2	?	?	23750	500	14
45	1	13	1	2	3	1	2	2	48	1	1	0	12	12	0	0	2	3	20	0	-1	2	12	97	7	5	2	0	1	2	0	3	4	4	5	17	3	3	?	?	37500	37500	17
78	2	12	7	0	9	0	1	1	-1	1	0	0	8	8	0	0	?	2	21	0	-1	3	4	97	7	5	1	2	1	1	0	0	3	3	2	0	2	3	?	?	16250	?	11
47	1	12	1	0	3	0	2	3	40	1	0	0	12	12	0	0	2	5	0	0	-1	2	7	97	7	6	1	2	1	2	0	0	3	5	3	18	2	4	?	?	45000	45000	18
50	2	12	2	1	1	2	3	2	25	1	2	0	10	12	0	0	1	1	18	1	52	2	1	11	0	3	1	3	0	2	1	2	5	5	2	8	2	3	12	11	32500	9000	16
38	2	11	7	0	3	0	2	2	-1	1	0	0	11	11	0	0	2	5	0	0	-1	2	3	97	7	1	2	0	1	2	0	0	3	5	4	0	4	3	?	?	32500	?	16
31	2	12	1	1	1	3	3	4	40	1	2	0	10	97	0	?	1	1	18	1	40	4	11	10	0	4	1	3	1	2	2	5	5	4	2	16	2	3	12	10	67500	32500	20
55	2	12	7	0	1	0	2	3	-1	1	0	0	9	97	0	?	1	1	20	1	40	13	3	14	1	1	2	0	1	1	1	0	3	3	2	0	3	3	12	14	55000	?	19
25	1	16	1	0	2	0	2	3	40	3	0	1	12	97	0	?	2	1	23	7	-1	4	5	16	3	5	1	2	1	1	1	0	4	4	4	17	2	4	16	16	45000	37500	18
40	1	12	1	1	1	3	2	2	40	1	2	0	98	98	0	0	1	3	19	0	-1	4	3	97	7	4	2	0	0	2	0	1	2	4	2	12	3	3	?	?	27500	18750	15
49	2	12	1	1	2	3	2	2	40	1	1	0	4	10	0	0	2	3	18	0	-1	4	9	97	7	1	2	0	0	2	0	3	3	3	2	15	1	2	?	?	27500	27500	15
64	1	8	7	0	9	3	5	1	-1	0	2	0	98	97	0	?	?	5	0	0	-1	3	8	97	7	5	1	2	2	1	0	9	2	2	2	0	1	3	?	?	3500	?	3
42	1	13	1	0	3	0	4	4	50	1	0	0	98	98	0	0	2	1	20	7	-1	1	5	12	1	2	1	1	8	1	1	0	4	5	2	20	1	4	12	13	67500	67500	20
42	2	10	1	2	2	1	2	1	40	0	1	0	4	10	0	0	2	1	21	7	-1	2	2	10	0	2	1	1	0	3	1	1	3	5	5	7	4	1	10	10	16250	7500	11
29	1	9	1	2	3	2	2	1	40	0	1	0	97	12	?	0	2	1	21	7	-1	4	4	12	1	3	2	0	8	2	2	1	5	5	2	14	4	2	12	9	23750	23750	14
19	1	11	2	1	1	3	3	4	25	0	1	0	14	14	0	0	1	5	0	0	-1	2	4	97	7	6	1	2	0	1	0	3	5	5	2	2	3	3	?	?	87500	2000	21
26	2	13	1	2	2	2	3	3	40	1	1	0	14	12	0	0	2	1	19	1	60	2	8	13	2	1	1	1	1	2	1	1	2	5	2	9	3	3	13	13	45000	11250	18
60	1	14	1	2	2	2	1	1	40	2	1	0	12	14	0	0	2	3	26	0	-1	2	9	97	7	3	8	0	0	3	0	1	2	2	2	9	2	1	?	?	11250	11250	9
25	2	14	1	0	1	0	2	1	40	1	0	0	12	18	0	1	1	5	0	0	-1	3	10	97	7	6	1	2	2	1	0	0	8	8	4	12	3	3	?	?	18750	18750	12
44	1	17	1	2	2	2	1	2	35	3	1	1	12	18	0	1	2	1	38	7	-1	3	5	14	2	0	1	1	8	2	2	2	2	4	2	17	3	3	14	17	37500	37500	17
31	2	12	2	2	1	3	3	1	15	1	2	0	12	11	0	0	1	1	20	1	45	1	9	12	1	3	2	0	1	1	1	2	2	2	1	3	4	3	12	12	21250	3500	13
53	2	12	7	0	9	0	3	1	-1	1	0	0	11	12	0	0	?	1	18	1	80	1	6	8	0	3	1	3	1	1	2	0	1	3	2	0	2	3	12	8	13750	?	10
38	1	12	1	0	1	0	3	3	50	1	0	0	12	12	0	0	1	1	21	4	-1	8	12	12	1	1	1	2	8	2	1	0	3	4	3	16	2	3	12	12	45000	32500	18
60	2	7	7	0	9	2	3	4	-1	0	1	0	2	97	0	?	?	2	16	0	-1	4	1	97	7	6	1	2	0	2	0	2	3	4	2	0	6	2	?	?	?	?	22
48	2	12	7	0	9	3	2	2	-1	1	2	0	7	98	0	0	?	1	26	5	-1	9	3	10	0	3	2	0	0	2	2	2	4	3	2	0	4	3	12	10	37500	?	17
34	2	18	1	1	1	3	1	4	45	4	2	1	12	12	0	0	1	1	23	1	45	4	1	18	4	2	1	2	1	2	8	2	1	2	1	16	1	4	18	18	67500	32500	20
69	2	13	5	0	0	3	3	1	-1	1	2	0	5	8	0	0	?	2	21	0	-1	2	9	97	7	3	2	0	0	1	0	2	2	4	1	0	4	3	?	?	11250	?	9
48	2	8	7	0	9	3	1	4	-1	0	2	0	98	8	?	0	?	1	23	1	40	1	4	98	1	5	1	8	0	2	2	2	1	3	2	0	3	3	?	?	?	?	22
79	2	12	2	0	1	0	2	4	2	1	0	0	3	9	0	0	1	1	20	5	-1	1	12	15	1	6	1	2	8	1	1	0	1	1	3	22	2	4	12	15	?	?	22
49	2	16	1	1	1	3	1	2	40	3	1	1	16	18	1	1	1	5	0	0	-1	1	10	97	7	5	1	2	0	2	0	2	1	2	1	17	2	2	?	?	37500	37500	17
33	1	19	1	0	1	0	2	2	40	4	0	1	12	20	0	1	1	1	32	1	32	3	12	16	3	2	1	3	1	1	1	0	2	4	2	11	1	3	16	19	27500	16250	15
55	2	16	1	1	2	3	2	4	80	3	1	1	12	12	0	0	2	1	24	1	60	0	4	16	3	5	1	2	0	2	1	2	2	2	3	10	1	3	16	16	67500	13750	20
21	1	12	1	0	2	0	2	4	40	1	0	0	12	14	0	0	2	5	0	0	-1	1	8	97	7	5	1	3	1	2	0	0	3	4	3	10	3	4	?	?	67500	13750	20
36	1	17	1	1	2	3	2	3	40	3	2	1	12	17	0	1	2	1	25	1	40	3	7	17	3	6	1	2	2	1	1	4	2	3	1	16	2	4	17	17	55000	32500	19
65	1	14	5	0	0	2	3	1	-1	1	1	0	8	8	0	0	?	1	20	7	-1	2	12	12	1	1	1	2	1	2	2	3	4	5	2	0	4	2	12	14	18750	?	12
59	1	16	2	0	1	0	2	4	10	3	0	1	4	97	0	?	1	1	22	7	-1	3	4	14	1	5	1	2	2	1	1	0	3	8	2	12	3	4	14	16	87500	18750	21
50	2	16	2	1	1	3	1	4	30	3	1	1	11	97	0	?	1	1	21	1	45	3	1	12	1	1	1	1	1	2	2	5	4	5	4	8	2	3	16	12	67500	9000	20
78	2	12	7	0	9	2	5	1	-1	1	1	0	8	12	0	0	?	3	25	0	-1	1	9	97	7	1	1	1	0	2	0	3	5	3	3	0	6	2	?	?	3500	?	3
74	1	10	5	0	0	0	1	1	-1	0	0	0	6	6	0	0	?	1	30	5	-1	4	8	12	1	1	1	1	1	2	2	0	3	4	2	0	3	3	12	10	13750	?	10
31	1	12	1	0	2	0	2	3	40	1	0	0	8	97	0	?	2	1	21	1	40	9	12	13	1	0	1	1	2	2	2	0	4	5	3	14	2	3	13	12	55000	23750	19
89	2	14	5	0	0	2	2	1	-1	2	1	0	8	8	0	0	?	2	35	0	-1	5	4	97	7	0	1	1	1	2	0	4	2	2	2	0	6	3	?	?	16250	?	11
75	2	14	5	0	0	2	2	4	-1	1	1	0	8	8	0	0	?	4	25	0	-1	5	1	97	7	1	1	1	1	2	0	2	2	3	4	0	99	3	?	?	?	?	22
47	1	12	1	1	1	3	2	4	50	1	1	0	12	6	0	0	1	1	19	7	-1	6	3	14	1	4	1	1	0	1	1	4	5	5	2	21	0	1	14	12	87500	87500	21
38	1	8	1	2	3	2	1	1	36	0	1	0	98	1	0	0	2	3	21	0	-1	2	1	97	7	2	2	0	1	2	0	9	5	5	2	10	5	3	?	?	13750	13750	10
37	1	12	4	1	2	2	1	1	-1	1	1	0	98	98	?	?	2	5	0	0	-1	2	12	97	7	3	2	0	1	3	0	1	8	8	2	10	2	2	?	?	13750	13750	10
49	1	7	1	0	1	0	1	1	30	0	0	0	98	5	0	0	1	4	99	0	-1	8	10	97	7	3	2	0	1	1	0	0	4	4	1	12	1	3	?	?	18750	18750	12
39	2	12	1	1	1	2	2	3	65	1	1	0	10	97	0	?	1	3	16	0	-1	1	1	97	7	5	1	2	1	2	0	3	4	5	2	13	2	3	?	?	45000	21250	18
64	2	12	7	0	1	0	5	4	-1	1	0	0	0	7	0	0	1	1	21	8	-1	8	3	10	0	5	2	0	1	1	1	0	4	3	2	0	3	2	12	10	?	?	98
53	2	98	8	0	0	1	8	4	-1	8	8	8	98	98	?	?	?	1	20	8	-1	0	99	98	8	3	8	0	0	1	2	9	9	9	9	22	4	8	?	?	?	?	22
28	2	16	2	0	1	0	4	1	4	3	0	1	14	16	0	1	1	1	25	1	40	2	2	14	2	5	1	2	1	1	2	0	1	8	4	3	2	2	16	14	23750	3500	14
24	1	11	1	0	2	0	2	2	38	0	0	0	12	11	0	0	2	1	21	1	40	1	5	12	1	5	2	0	2	1	1	0	2	4	2	11	5	3	12	11	27500	16250	15
80	2	10	7	0	1	3	5	1	-1	0	1	0	12	12	0	0	1	1	23	5	-1	7	2	13	1	2	1	2	1	1	1	5	4	2	2	0	3	3	10	13	16250	?	11
70	1	18	5	0	0	3	2	2	-1	4	1	1	16	97	1	?	?	1	23	7	-1	1	12	13	1	4	1	3	2	1	1	1	1	2	4	0	4	3	13	18	37500	?	17
37	1	12	1	1	2	3	2	2	50	1	2	0	12	14	0	0	2	1	21	1	55	3	11	13	1	5	1	2	1	2	1	3	2	3	2	14	3	3	13	12	37500	23750	17
67	2	16	5	0	0	0	3	4	-1	3	0	1	12	97	0	?	?	1	26	5	-1	0	9	12	1	6	1	2	1	2	2	0	2	3	2	0	2	3	16	12	?	?	98
40	2	12	1	1	1	3	2	1	40	1	1	0	12	12	0	0	1	3	20	0	-1	1	11	97	7	3	1	1	0	1	0	4	3	4	3	13	1	2	?	?	21250	21250	13
26	1	14	1	0	2	0	3	2	50	2	0	0	16	16	1	1	2	5	0	0	-1	1	8	97	7	4	1	1	2	2	0	0	2	4	2	13	2	3	?	?	37500	21250	17
37	2	18	6	0	0	0	2	4	-1	4	0	1	12	20	0	1	?	1	27	1	60	1	2	20	4	5	1	2	1	1	1	0	1	2	1	0	1	5	18	20	87500	?	21
33	2	13	1	0	2	0	3	1	40	1	0	0	12	10	0	0	2	4	32	0	-1	1	8	97	7	0	1	1	1	2	0	0	4	4	4	10	2	2	?	?	13750	13750	10
50	2	12	1	1	3	3	2	2	40	1	1	0	12	12	0	0	2	3	19	0	-1	1	6	97	7	1	1	1	1	2	0	2	2	3	1	16	2	4	?	?	32500	32500	16
46	1	14	1	2	1	3	3	3	40	1	2	0	11	5	0	0	1	1	19	1	48	4	9	12	1	4	1	2	1	1	1	4	5	5	1	15	6	3	12	14	55000	27500	19
60	1	13	1	1	1	3	2	3	40	2	1	0	3	6	0	0	1	1	19	1	40	4	6	12	1	6	1	2	0	2	1	4	3	3	2	15	2	4	12	13	55000	27500	19
29	2	16	1	1	1	3	4	2	52	3	2	1	13	16	0	1	1	5	0	0	-1	2	9	97	7	3	1	1	2	1	0	3	1	5	1	15	10	3	?	?	27500	27500	15
22	2	12	2	0	1	0	2	1	24	1	0	0	11	8	0	0	1	1	19	1	40	2	1	12	1	5	2	0	1	1	1	0	4	5	1	8	5	3	12	12	23750	9000	14
72	1	7	5	0	0	2	1	1	-1	0	1	0	8	6	0	0	?	1	21	5	-1	2	5	9	0	2	1	2	1	2	2	2	5	5	2	0	3	2	9	7	18750	?	12
28	1	17	1	1	2	3	3	4	75	1	2	0	14	97	0	?	2	4	26	0	-1	1	10	97	7	5	2	0	1	2	0	4	5	3	2	15	3	4	?	?	87500	27500	21
29	1	16	1	0	1	0	2	2	40	3	0	1	16	12	1	0	1	5	0	0	-1	2	10	97	7	5	2	0	1	1	0	0	5	5	2	16	3	4	?	?	32500	32500	16
46	2	14	1	1	1	3	1	4	40	2	1	0	97	11	?	0	1	1	18	1	40	1	6	12	1	7	1	3	0	2	1	2	2	2	1	11	1	3	14	12	67500	16250	20
25	1	13	4	0	2	0	2	1	-1	1	0	0	8	11	0	0	2	1	16	1	48	1	1	9	0	4	2	0	1	2	2	0	5	5	1	9	9	2	9	13	21250	11250	13
47	2	16	1	1	1	2	1	4	5	3	1	1	10	8	0	0	1	3	22	0	-1	0	8	97	7	3	1	2	0	2	0	2	2	3	2	14	2	3	?	?	67500	23750	20
78	1	11	5	0	0	0	2	1	-1	1	0	0	0	0	0	0	?	1	24	5	-1	9	12	11	1	0	1	9	1	1	1	0	5	5	2	0	5	3	11	11	18750	?	12
73	1	16	5	0	0	0	2	2	-1	3	0	1	11	8	0	0	?	1	36	5	-1	4	5	14	1	6	2	0	1	2	2	0	2	3	3	0	3	3	14	16	27500	?	15
36	1	8	1	0	1	0	2	1	48	0	0	0	7	3	0	0	1	1	18	1	40	0	6	12	1	3	1	3	1	2	1	0	5	5	2	10	6	3	12	8	18750	13750	12
77	1	11	5	0	0	2	2	2	-1	1	1	0	5	5	0	0	?	2	23	0	-1	9	10	97	7	5	1	2	2	2	0	3	2	2	2	13	1	3	?	?	27500	21250	15
37	1	10	1	2	2	2	2	2	40	1	1	0	12	3	0	0	2	1	23	1	40	3	9	10	1	1	2	0	0	3	2	1	5	5	3	14	2	3	10	10	32500	23750	16
25	2	13	1	1	1	2	2	2	43	1	1	0	12	8	0	0	1	5	0	0	-1	2	11	97	7	1	1	1	0	2	0	2	3	5	3	14	2	3	?	?	37500	23750	17
32	2	9	7	0	1	3	2	1	-1	0	1	0	12	98	0	?	1	1	28	1	40	5	10	10	0	3	2	0	0	1	1	2	5	5	1	0	12	3	9	10	21250	?	13
40	1	18	1	1	1	2	2	4	80	4	1	1	10	20	0	1	1	1	21	1	40	1	9	17	3	7	1	2	0	2	2	1	2	3	2	19	1	4	17	18	87500	55000	21
33	2	13	1	2	3	2	2	1	8	1	1	0	16	14	1	0	2	3	17	0	-1	2	3	97	7	6	1	2	0	3	0	1	2	2	2	12	2	3	?	?	18750	18750	12
39	2	12	1	2	2	2	2	3	72	1	2	0	12	10	0	0	2	1	21	1	40	1	4	12	1	3	2	0	8	2	1	1	2	3	1	17	0	3	12	12	55000	37500	19
33	2	14	1	1	1	2	2	2	40	1	1	0	11	12	0	0	1	1	28	1	40	5	12	13	1	3	2	0	0	1	1	1	2	3	3	10	4	3	14	13	32500	13750	16
26	1	12	1	1	2	1	2	2	58	1	1	0	14	15	0	0	2	1	24	1	40	4	1	12	1	5	2	0	0	2	2	3	3	3	2	14	3	2	12	12	32500	23750	16
28	2	12	1	2	2	2	2	1	40	1	2	0	12	97	0	?	2	4	25	0	-1	2	1	97	7	5	1	2	1	2	0	2	3	4	2	13	2	2	?	?	21250	21250	13
29	2	15	1	1	1	3	2	1	55	1	1	0	12	12	0	0	1	5	0	0	-1	0	3	97	7	1	1	1	1	1	0	3	2	3	2	0	3	3	?	?	18750	?	12
33	1	16	1	1	3	2	2	2	40	3	1	1	14	12	0	1	2	1	27	7	-1	2	1	16	3	5	1	2	1	3	3	1	3	3	2	15	2	2	16	16	27500	27500	15
35	1	17	1	1	1	3	2	2	50	4	1	1	16	20	1	1	1	5	0	0	-1	4	11	97	7	5	2	0	1	2	0	2	3	3	3	15	2	3	?	?	27500	27500	15
74	2	13	7	0	1	0	4	2	-1	1	0	0	12	14	0	0	1	1	26	5	-1	9	11	17	1	4	1	2	1	1	1	0	1	2	3	0	2	3	13	17	32500	?	16
75	2	11	5	0	0	0	2	1	-1	1	0	0	12	98	0	0	?	2	25	0	-1	3	99	97	7	2	2	0	1	2	0	0	1	4	3	0	0	2	?	?	5500	?	5
49	2	15	1	1	1	3	2	4	45	1	2	0	9	12	0	0	1	1	19	1	45	3	5	13	1	2	2	0	1	1	1	3	4	5	1	22	1	4	15	13	?	?	22
69	1	16	5	0	0	0	3	3	-1	3	0	1	6	6	0	0	?	1	23	7	-1	3	2	12	1	5	1	3	1	2	2	0	3	8	2	0	2	4	12	16	55000	?	19
35	2	13	7	0	3	2	2	1	-1	1	1	0	8	97	0	?	2	4	33	0	-1	2	8	97	7	1	2	0	0	3	0	4	3	4	8	0	12	2	?	?	11250	?	9
28	1	18	2	0	2	0	3	1	10	1	0	0	12	97	0	?	2	1	27	1	38	3	5	12	1	1	1	1	1	2	2	0	2	4	3	1	2	2	12	18	23750	500	14
71	2	6	5	0	0	3	2	1	-1	0	1	0	4	3	0	0	?	2	25	0	-1	6	8	97	7	0	1	1	0	2	0	1	8	4	4	2	8	3	?	?	2000	2000	2
64	2	12	7	0	9	2	2	4	-1	1	1	0	12	98	0	0	?	3	18	0	-1	11	9	97	7	1	1	1	0	2	0	5	1	2	2	0	3	3	?	?	?	?	98
62	2	6	5	0	0	2	9	1	-1	0	1	0	98	98	?	?	?	1	25	5	-1	1	99	0	0	1	1	1	2	2	2	4	3	3	3	0	2	3	6	0	13750	?	10
35	1	9	1	0	3	0	1	2	50	1	0	0	6	6	0	0	2	5	0	0	-1	4	3	97	7	2	1	9	1	2	0	0	2	2	1	15	1	2	?	?	27500	27500	15
46	1	14	1	2	3	2	2	4	58	2	2	0	12	12	0	0	2	1	22	1	40	2	11	12	1	2	2	0	2	2	2	2	8	4	3	22	2	4	12	14	87500	?	21
58	1	18	4	2	1	2	2	1	-1	3	2	1	12	14	0	0	1	2	28	0	-1	2	12	97	7	0	1	1	2	3	0	2	1	2	2	10	2	2	?	?	16250	13750	11
42	1	11	1	0	2	0	2	1	40	0	0	0	12	12	0	0	2	1	19	7	-1	4	9	11	0	5	2	0	2	2	1	0	8	8	2	6	4	2	11	11	7500	6500	7
43	2	98	8	0	0	3	8	1	-1	8	2	8	98	98	?	?	?	5	0	0	-1	2	3	97	7	6	2	0	0	3	0	9	8	8	1	0	10	8	?	?	3500	?	3
59	2	9	5	0	0	2	3	1	-1	0	1	0	6	8	0	0	?	1	18	5	-1	6	9	4	0	1	1	1	0	2	1	5	5	2	1	0	5	3	9	4	11250	?	9
38	2	10	7	0	9	2	1	1	-1	0	1	0	12	10	0	0	?	4	16	0	-1	2	12	97	7	2	2	0	0	3	0	2	4	5	1	7	3	5	?	?	7500	7500	7
48	2	11	3	1	2	3	2	4	-1	1	1	0	8	3	0	0	2	1	17	1	72	3	12	11	1	1	1	1	1	2	1	3	1	2	1	10	4	4	11	11	67500	13750	20
34	2	12	7	0	2	0	4	2	-1	1	0	0	12	15	0	1	2	1	24	1	89	2	6	12	1	5	1	2	1	1	2	0	2	8	2	4	1	3	12	12	27500	4500	15
44	2	13	2	0	1	0	2	4	8	1	0	0	8	8	0	0	1	1	20	1	40	2	11	16	3	1	1	2	1	2	1	0	1	2	1	98	2	3	13	16	87500	?	21
